
                    V                          LATITUDE     LONGITUDE   OBSTACLE             AGL  AMSL  LT ACC MAR  FAA
ACTION    OAS#      S CT ST CITY             DEG MIN SEC  DEG MIN SEC   TYPE                  HT    HT     H V IND STUDY          JDATE
----------------------------------------------------------------------------------------------------------------------------------------
ADD       12-209374 U US FL BUNNELL          29 26 26.13N 081 14 12.14W UTILITY POLE       1 00038 00057 N 4 D N 2021ASO27618OE A2024351 
ADD       12-209375 U US FL BUNNELL          29 26 19.47N 081 14 07.70W UTILITY POLE       1 00038 00059 N 4 D N 2021ASO27616OE A2024351 
ADD       12-209376 U US FL BUNNELL          29 26 17.26N 081 14 06.05W UTILITY POLE       1 00038 00060 N 4 D N 2021ASO27614OE A2024351 
ADD       12-209377 U US FL BUNNELL          29 26 14.74N 081 14 04.35W UTILITY POLE       1 00038 00061 N 4 D N 2021ASO27612OE A2024351 
ADD       12-209378 U US FL BUNNELL          29 26 12.22N 081 14 02.65W UTILITY POLE       1 00038 00062 N 4 D N 2021ASO27610OE A2025017 
ADD       12-209379 U US FL BUNNELL          29 26 09.57N 081 14 00.86W UTILITY POLE       1 00038 00062 N 4 D N 2021ASO27608OE A2025017 
ADD       12-209380 U US FL BUNNELL          29 26 07.07N 081 13 59.25W UTILITY POLE       1 00042 00066 N 4 D N 2021ASO27606OE A2025017 
ADD       12-209381 U US FL BUNNELL          29 27 21.95N 081 14 56.37W UTILITY POLE       1 00043 00062 N 4 D N 2021ASO27604OE A2025017 
ADD       12-209382 U US FL BUNNELL          29 26 10.92N 081 14 01.77W UTILITY POLE       1 00044 00068 N 4 D N 2021ASO27602OE A2025017 
ADD       12-209383 U US FL BUNNELL          29 27 18.62N 081 14 53.66W UTILITY POLE       1 00038 00057 N 4 D N 2021ASO27600OE A2025017 
ADD       12-209384 U US FL BUNNELL          29 27 16.04N 081 14 51.60W UTILITY POLE       1 00038 00057 N 4 D N 2021ASO27598OE A2025017 
ADD       12-209398 U US FL BUNNELL          29 26 16.00N 081 14 05.20W UTILITY POLE       1 00038 00060 N 4 D N 2021ASO27556OE A2025017 
ADD       12-209969 O US FL WEST PALM BEACH  26 50 27.25N 080 11 32.36W T-L TWR            1 00098 00114 N 1 A N 2024ASO04009OE A2024355 
ADD       12-209970 O US FL WEST PALM BEACH  26 50 17.17N 080 11 38.23W T-L TWR            1 00098 00115 N 1 A N 2024ASO04020OE A2024355 
ADD       12-209974 O US FL WEST PALM BEACH  26 50 27.11N 080 11 27.49W T-L TWR            1 00098 00115 N 1 A N 2024ASO04008OE A2024355 
ADD       12-209976 O US FL WEST PALM BEACH  26 50 27.81N 080 11 51.86W T-L TWR            1 00098 00115 N 1 A N 2024ASO04013OE A2024355 
ADD       12-209981 O US FL WEST PALM BEACH  26 50 14.78N 080 11 34.65W T-L TWR            1 00098 00115 N 1 A N 2024ASO04021OE A2024355 
ADD       12-209982 O US FL WEST PALM BEACH  26 50 21.92N 080 11 45.34W T-L TWR            1 00098 00115 N 1 A N 2024ASO04018OE A2024355 
ADD       12-209986 O US FL WEST PALM BEACH  26 50 27.39N 080 11 37.24W T-L TWR            1 00098 00114 N 1 A N 2024ASO04010OE A2024355 
ADD       12-209987 O US FL WEST PALM BEACH  26 50 24.32N 080 11 48.92W T-L TWR            1 00098 00115 N 1 A N 2024ASO04017OE A2024355 
ADD       12-209988 O US FL WEST PALM BEACH  26 50 19.73N 080 11 42.05W T-L TWR            1 00098 00115 N 1 A N 2024ASO04019OE A2024355 
ADD       12-209990 O US FL WEST PALM BEACH  26 50 09.90N 080 11 27.35W T-L TWR            1 00098 00114 N 1 A N 2024ASO04023OE A2024355 
ADD       12-210729 O US FL PUNTA GORDA      26 54 57.78N 082 02 33.08W POLE               1 00164 00167 N 1 A N 2024ASO04648OE A2024354 
ADD       12-214708 U US FL JACKSONVILLE     30 19 03.73N 081 29 20.04W TOWER              1 00110 00147 N 4 D N 2021ASO50817OE A2025014 
ADD       12-215096 O US FL MIAMI            25 46 52.77N 080 11 32.54W BLDG               1 00579 00590 R 1 A N 2021ASO02565OE A2025010 
ADD       12-215185 O US FL NAPLES           25 59 44.51N 081 41 55.15W BLDG-TWR           1 00226 00233 N 4 D N 2022ASO15560OE A2025010 
OLD       12-218503 U US FL MEDLEY           25 50 20.53N 080 19 34.34W BLDG               1 00044 00051 N 4 D N 2022ASO24636OE A2024201 
NEW       12-218503 U US FL MEDLEY           25 50 20.53N 080 19 34.34W BLDG               1 00044 00051 N 4 D N 2022ASO24636OE C2025013 
ADD       12-218511 O US FL FORT PIERCE      27 27 05.97N 080 21 27.92W TOWER              1 00199 00221 N 1 A N 2022ASO32720OE A2025010 
ADD       12-220702 O US FL NAPLES           26 22 03.37N 081 30 17.49W TOWER              1 00256 00276 N 1 A N 2024ASO13734OE A2024361 
ADD       12-220717 O US FL LANTANA          26 35 35.80N 080 03 21.40W TOWER              1 00152 00166 N 1 A N 2024ASO14029OE A2024354 
ADD       12-223638 U US FL MIRAMAR          25 59 13.70N 080 14 49.40W BRIDGE             1 00008 00013 N 4 D N 2023ASO07098OE A2024354 
ADD       12-223663 U US FL DANIA BEACH      26 02 31.49N 080 08 29.05W UTILITY POLE       1 00050 00053 N 4 D N 2023ASO04645OE A2024354 
ADD       12-225810 O US FL MIAMI            25 45 53.43N 080 11 50.89W BLDG               1 00320 00335 R 1 A N 2023ASO29447OE A2024361 
ADD       12-225855 U US FL MIAMI            25 35 40.36N 080 26 35.33W TOWER              1 00219 00229 N 4 D N 2024ASO14964OE A2024354 
ADD       12-225970 U US FL FORT LAUDERDALE  26 11 12.86N 080 09 58.95W BLDG-TWR           1 00060 00069 N 4 D N 2024ASO14962OE A2024354 
ADD       12-225986 O US FL MIAMI            25 46 44.89N 080 11 30.52W BLDG               1 00440 00451 N 1 A N 2024ASO04668OE A2024366 
ADD       12-227352 O US FL BONITA SPRINGS   26 23 19.50N 081 50 01.00W BLDG               1 00273 00278 R 4 D N 2022ASO41750OE A2024354 
ADD       12-227411 U US FL MIAMI            25 47 34.39N 080 18 33.12W UTILITY POLE       1 00038 00041 N 4 D N 2022ASO46791OE A2024330 
ADD       12-227428 U US FL HOLLYWOOD        26 00 12.26N 080 12 47.54W POLE               1 00072 00080 N 4 D N 2022ASO12437OE A2024361 
ADD       12-227430 U US FL HOLLYWOOD        26 00 12.29N 080 12 41.39W POLE               1 00089 00097 N 4 D N 2022ASO12441OE A2024354 
ADD       12-227431 U US FL HOLLYWOOD        26 00 09.83N 080 12 38.49W POLE               1 00090 00099 N 4 D N 2022ASO12416OE A2024354 
ADD       12-227432 U US FL HOLLYWOOD        26 00 09.83N 080 12 36.03W POLE               1 00091 00099 N 4 D N 2022ASO12417OE A2024354 
ADD       12-227433 U US FL HOLLYWOOD        26 00 09.82N 080 12 33.53W POLE               1 00091 00099 N 4 D N 2022ASO12418OE A2024354 
ADD       12-227468 O US FL MIAMI            25 48 32.23N 080 12 25.21W TOWER              1 00127 00138 N 1 A N 2024ASO17226OE A2024355 
ADD       12-227475 U US FL HOLLYWOOD        26 00 09.84N 080 12 30.79W POLE               1 00091 00100 N 4 D N 2022ASO12419OE A2024355 
ADD       12-227476 U US FL HOLLYWOOD        26 00 09.93N 080 12 27.32W POLE               1 00082 00092 N 4 D N 2022ASO12420OE A2024354 
ADD       12-227518 U US FL MIAMI            25 47 03.74N 080 11 33.25W BLDG               1 00699 00709 R 1 A N 2023ASO15631OE A2024355 
ADD       12-227548 U US FL HOLLYWOOD        26 04 30.38N 080 07 20.84W SHIP               1 00143 00150 R 4 D N 2021ASO49297OE A2025006 
ADD       12-227549 U US FL HOLLYWOOD        26 04 30.40N 080 07 09.05W SHIP               1 00169 00176 R 4 D N 2021ASO49299OE A2024358 
ADD       12-227553 U US FL MIAMI            25 51 42.04N 080 14 01.96W TOWER              1 00148 00158 N 4 D N 2024ASO17836OE A2024355 
ADD       12-228996 U US FL AVON PARK        27 35 17.62N 081 30 58.62W BLDG               1 00039 00197 N 4 D N 2024ASO19476OE A2024361 
ADD       12-229015 U US FL MIAMI            25 48 03.32N 080 15 47.20W UTILITY POLE       1 00043 00048 N 4 D N 2021ASO33590OE A2024358 
ADD       12-229016 U US FL MIAMI            25 48 03.29N 080 15 48.21W UTILITY POLE       1 00043 00048 N 4 D N 2021ASO33592OE A2024355 
ADD       12-229018 U US FL MIAMI            25 48 02.02N 080 15 49.58W UTILITY POLE       1 00038 00043 N 4 D N 2021ASO33596OE A2024355 
ADD       12-229043 O US FL OKEECHOBEE       27 19 40.04N 080 51 10.20W TOWER              1 00285 00316 D 4 D N 2024ASO21392OE C2025013 
ADD       12-229052 U US FL HIALEAH          25 51 12.96N 080 16 00.26W POLE               1 00100 00105 N 4 D N 2024ASO19980OE A2024355 
ADD       12-229147 O US FL FORT LAUDERDALE  26 06 05.73N 080 06 59.99W BLDG               1 00157 00164 N 1 A N 2024ASO20962OE A2024355 
ADD       12-229149 O US FL FORT LAUDERDALE  26 06 05.36N 080 06 57.89W BLDG               1 00153 00160 N 1 A N 2024ASO20956OE A2024361 
ADD       12-229179 U US FL POMPANO BEACH    26 13 34.70N 080 09 04.41W POLE               1 00170 00181 N 4 D N 2024ASO22513OE A2024358 
ADD       12-229180 U US FL POMPANO BEACH    26 13 31.63N 080 09 07.05W POLE               1 00150 00161 N 4 D N 2024ASO22506OE A2024358 
ADD       12-229181 U US FL POMPANO BEACH    26 13 28.98N 080 09 03.88W POLE               1 00110 00121 N 4 D N 2024ASO22526OE A2024358 
ADD       12-229182 U US FL POMPANO BEACH    26 13 34.50N 080 09 03.26W POLE               1 00170 00181 N 4 D N 2024ASO22515OE A2024358 
ADD       12-229184 U US FL POMPANO BEACH    26 13 34.26N 080 09 02.72W POLE               1 00170 00181 N 4 D N 2024ASO22516OE A2024358 
ADD       12-229185 U US FL POMPANO BEACH    26 13 28.44N 080 09 04.04W POLE               1 00090 00101 N 4 D N 2024ASO22527OE A2024358 
ADD       12-229186 U US FL POMPANO BEACH    26 13 29.51N 080 09 03.72W POLE               1 00130 00141 N 4 D N 2024ASO22525OE A2024358 
ADD       12-229187 U US FL POMPANO BEACH    26 13 34.75N 080 09 03.80W POLE               1 00170 00181 N 4 D N 2024ASO22514OE A2024358 
ADD       12-229188 U US FL POMPANO BEACH    26 13 29.83N 080 09 08.43W BLDG               1 00053 00064 N 4 D N 2024ASO22499OE A2024358 
ADD       12-229189 U US FL POMPANO BEACH    26 13 33.79N 080 09 02.41W POLE               1 00170 00181 N 4 D N 2024ASO22517OE A2024358 
ADD       12-229190 U US FL POMPANO BEACH    26 13 30.32N 080 09 08.18W POLE               1 00090 00101 N 4 D N 2024ASO22503OE A2024358 
ADD       12-229191 U US FL POMPANO BEACH    26 13 30.75N 080 09 07.80W POLE               1 00110 00121 N 4 D N 2024ASO22504OE A2024358 
ADD       12-229192 U US FL POMPANO BEACH    26 13 30.05N 080 09 03.55W POLE               1 00150 00161 N 4 D N 2024ASO22524OE A2024358 
ADD       12-229195 U US FL POMPANO BEACH    26 13 31.19N 080 09 07.43W POLE               1 00130 00141 N 4 D N 2024ASO22505OE A2024358 
ADD       12-229196 U US FL POMPANO BEACH    26 13 30.58N 080 09 03.39W POLE               1 00170 00181 N 4 D N 2024ASO22523OE A2024358 
ADD       12-229197 U US FL POMPANO BEACH    26 13 32.07N 080 09 06.67W POLE               1 00170 00181 R 4 D N 2024ASO22507OE A2024358 
ADD       12-229198 U US FL FT. MYERS        26 31 47.61N 081 53 08.64W TOWER              1 00154 00160 N 4 D N 2022ASO28603OE A2024355 
ADD       12-229199 U US FL POMPANO BEACH    26 13 32.94N 080 09 05.92W POLE               1 00170 00181 N 4 D N 2024ASO22509OE A2024358 
ADD       12-229200 U US FL POMPANO BEACH    26 13 31.12N 080 09 03.23W POLE               1 00170 00181 N 4 D N 2024ASO22522OE A2024358 
ADD       12-229201 U US FL POMPANO BEACH    26 13 33.38N 080 09 05.54W POLE               1 00170 00181 N 4 D N 2024ASO22510OE A2024358 
ADD       12-229202 U US FL POMPANO BEACH    26 13 34.26N 080 09 04.78W POLE               1 00170 00181 N 4 D N 2024ASO22512OE A2024358 
ADD       12-229203 U US FL POMPANO BEACH    26 13 31.65N 080 09 03.06W POLE               1 00170 00181 N 4 D N 2024ASO22521OE A2024358 
ADD       12-229204 U US FL POMPANO BEACH    26 13 33.82N 080 09 05.16W POLE               1 00170 00181 N 4 D N 2024ASO22511OE A2024358 
ADD       12-229205 O US FL POMPANO BEACH    26 13 32.19N 080 09 02.90W POLE               1 00170 00181 N 4 D N 2024ASO22520OE A2024358 
ADD       12-229206 U US FL POMPANO BEACH    26 13 33.26N 080 09 02.58W POLE               1 00170 00181 N 4 D N 2024ASO22518OE A2024358 
ADD       12-229207 U US FL POMPANO BEACH    26 13 32.72N 080 09 02.74W POLE               1 00170 00181 N 4 D N 2024ASO22519OE A2024358 
ADD       12-229208 U US FL POMPANO BEACH    26 13 32.51N 080 09 06.29W POLE               1 00170 00181 N 4 D N 2024ASO22508OE A2024358 
ADD       12-229218 U US FL PANAMA CITY      30 03 42.80N 085 34 43.50W BLDG               1 00060 00081 R 4 D N 2023ASO18580OE A2024330 
ADD       12-229219 U US FL PANAMA CITY      30 03 49.60N 085 34 54.00W BLDG               1 00060 00081 R 4 D N 2023ASO18581OE A2024330 
ADD       12-229222 U US FL MILTON           30 40 08.31N 086 59 54.45W UTILITY POLE       1 00080 00105 N 4 D N 2022ASO27459OE A2024330 
ADD       12-229223 U US FL MILTON           30 40 10.06N 086 59 56.30W UTILITY POLE       1 00049 00074 N 4 D N 2022ASO27460OE A2024330 
ADD       12-229224 U US FL MILTON           30 40 07.20N 086 59 56.36W UTILITY POLE       1 00049 00074 N 4 D N 2022ASO27461OE A2024330 
ADD       12-229225 U US FL MILTON           30 40 04.28N 086 59 56.42W UTILITY POLE       1 00060 00085 N 4 D N 2022ASO27462OE A2024330 
ADD       12-229226 U US FL MILTON           30 40 01.37N 086 59 56.49W UTILITY POLE       1 00060 00085 N 4 D N 2022ASO27463OE A2024330 
ADD       12-229227 U US FL MILTON           30 39 58.81N 086 59 56.54W UTILITY POLE       1 00063 00088 N 4 D N 2022ASO27464OE A2024330 
ADD       12-229228 U US FL MILTON           30 39 58.10N 086 59 55.99W UTILITY POLE       1 00067 00092 N 4 D N 2022ASO27465OE A2024330 
ADD       12-229229 U US FL MILTON           30 40 01.36N 086 59 55.91W UTILITY POLE       1 00060 00085 N 4 D N 2022ASO27466OE A2024330 
ADD       12-229230 U US FL MILTON           30 40 04.27N 086 59 55.85W UTILITY POLE       1 00060 00085 N 4 D N 2022ASO27467OE A2024330 
ADD       12-229231 U US FL MILTON           30 40 07.19N 086 59 55.79W UTILITY POLE       1 00049 00074 N 4 D N 2022ASO27468OE A2024330 
ADD       12-229232 U US FL MILTON           30 40 10.09N 086 59 55.72W UTILITY POLE       1 00049 00074 N 4 D N 2022ASO27469OE A2024330 
ADD       12-229259 U US FL ST. PETERSBURG   27 47 13.65N 082 38 08.12W UTILITY POLE       1 00043 00070 N 4 D N 2023ASO10715OE A2024331 
ADD       12-229260 U US FL ST. PETERSBURG   27 47 13.65N 082 38 07.44W UTILITY POLE       1 00043 00070 N 4 D N 2023ASO10716OE A2024331 
ADD       12-229261 U US FL ST. PETERSBURG   27 47 13.64N 082 38 06.44W UTILITY POLE       1 00043 00070 N 4 D N 2023ASO10717OE A2024331 
ADD       12-229262 U US FL ST. PETERSBURG   27 47 13.63N 082 38 05.43W UTILITY POLE       1 00029 00056 N 4 D N 2023ASO10718OE A2024331 
ADD       12-229263 U US FL ST. PETERSBURG   27 47 10.57N 082 38 09.25W UTILITY POLE       1 00043 00073 N 4 D N 2023ASO10719OE A2024331 
ADD       12-229264 U US FL ST. PETERSBURG   27 47 10.59N 082 38 05.37W UTILITY POLE       1 00025 00053 N 4 D N 2023ASO10723OE A2024331 
ADD       12-229265 U US FL ST. PETERSBURG   27 47 10.59N 082 38 07.03W UTILITY POLE       1 00043 00072 N 4 D N 2023ASO10721OE A2024331 
ADD       12-229266 U US FL ST. PETERSBURG   27 47 10.61N 082 38 08.06W UTILITY POLE       1 00043 00072 N 4 D N 2023ASO10720OE A2024331 
ADD       12-229267 U US FL ST. PETERSBURG   27 47 10.59N 082 38 05.88W UTILITY POLE       1 00038 00067 N 4 D N 2023ASO10722OE A2024331 
ADD       12-229268 U US FL ST. PETERSBURG   27 46 25.80N 082 39 08.70W UTILITY POLE       1 00043 00090 N 4 D N 2023ASO13615OE A2024331 
ADD       12-229269 U US FL ST. PETERSBURG   27 46 53.81N 082 37 42.07W UTILITY POLE       1 00034 00045 N 4 D N 2023ASO14250OE A2024331 
ADD       12-229270 U US FL ST. PETERSBURG   27 46 53.78N 082 37 41.38W UTILITY POLE       1 00034 00042 N 4 D N 2023ASO14251OE A2024331 
ADD       12-229271 U US FL ST. PETERSBURG   27 46 53.78N 082 37 40.85W UTILITY POLE       1 00034 00042 N 4 D N 2023ASO14252OE A2024331 
ADD       12-229272 U US FL ST. PETERSBURG   27 46 53.78N 082 37 40.64W UTILITY POLE       1 00038 00046 N 4 D N 2023ASO14253OE A2024331 
ADD       12-229273 U US FL ST. PETERSBURG   27 46 56.11N 082 37 39.76W UTILITY POLE       1 00038 00047 N 4 D N 2023ASO14254OE A2024331 
ADD       12-229274 U US FL ST. PETERSBURG   27 46 56.01N 082 37 38.18W UTILITY POLE       1 00034 00041 N 4 D N 2023ASO14255OE A2024331 
ADD       12-229275 U US FL ST. PETERSBURG   27 46 41.12N 082 38 11.54W UTILITY POLE       1 00043 00082 N 4 D N 2023ASO14264OE A2024331 
ADD       12-229276 U US FL ST. PETERSBURG   27 46 41.12N 082 38 11.09W UTILITY POLE       1 00043 00082 N 4 D N 2023ASO14265OE A2024331 
ADD       12-229277 U US FL ST. PETERSBURG   27 46 41.09N 082 38 15.21W UTILITY POLE       1 00038 00079 N 4 D N 2023ASO14266OE A2024331 
ADD       12-229278 U US FL ST. PETERSBURG   27 46 41.08N 082 38 16.05W UTILITY POLE       1 00038 00079 N 4 D N 2023ASO14267OE A2024331 
ADD       12-229279 U US FL ST. PETERSBURG   27 46 41.07N 082 38 17.65W UTILITY POLE       1 00038 00079 N 4 D N 2023ASO14268OE A2024331 
ADD       12-229280 U US FL ST. PETERSBURG   27 46 40.93N 082 38 17.69W UTILITY POLE       1 00029 00070 N 4 D N 2023ASO14269OE A2024331 
ADD       12-229281 U US FL ST. PETERSBURG   27 46 40.31N 082 38 16.37W UTILITY POLE       1 00029 00070 N 4 D N 2023ASO14270OE A2024331 
ADD       12-229282 U US FL ST. PETERSBURG   27 46 40.54N 082 38 14.85W UTILITY POLE       1 00029 00071 N 4 D N 2023ASO14271OE A2024331 
ADD       12-229283 U US FL ST. PETERSBURG   27 46 42.82N 082 38 14.18W UTILITY POLE       1 00034 00075 N 4 D N 2023ASO14743OE A2024332 
ADD       12-229284 U US FL ST. PETERSBURG   27 46 37.65N 082 38 13.16W UTILITY POLE       1 00038 00076 N 4 D N 2023ASO14549OE A2024333 
ADD       12-229285 U US FL ST. PETERSBURG   27 46 30.06N 082 38 20.28W UTILITY POLE       1 00029 00063 N 4 D N 2023ASO14550OE A2024332 
ADD       12-229286 U US FL ST. PETERSBURG   27 46 42.76N 082 38 15.26W UTILITY POLE       1 00034 00075 N 4 D N 2023ASO14744OE A2024333 
ADD       12-229287 U US FL ST. PETERSBURG   27 46 41.92N 082 38 15.29W UTILITY POLE       1 00029 00071 N 4 D N 2023ASO14745OE A2024333 
ADD       12-229288 U US FL ST. PETERSBURG   27 46 44.35N 082 38 16.54W UTILITY POLE       1 00047 00090 N 4 D N 2023ASO16090OE A2024332 
ADD       12-229289 U US FL ST. PETERSBURG   27 46 44.76N 082 38 15.92W UTILITY POLE       1 00029 00073 N 4 D N 2023ASO16089OE A2024332 
ADD       12-229290 U US FL ST. PETERSBURG   27 46 44.35N 082 38 17.01W UTILITY POLE       1 00047 00089 N 4 D N 2023ASO16091OE A2024332 
ADD       12-229291 U US FL ST. PETERSBURG   27 46 44.35N 082 38 15.91W UTILITY POLE       1 00047 00090 N 4 D N 2023ASO16088OE A2024332 
ADD       12-229292 U US FL ST. PETERSBURG   27 46 44.38N 082 38 14.64W UTILITY POLE       1 00047 00089 N 4 D N 2023ASO16087OE A2024332 
ADD       12-229293 U US FL ST. PETERSBURG   27 46 44.37N 082 38 14.25W UTILITY POLE       1 00047 00089 N 4 D N 2023ASO16086OE A2024333 
ADD       12-229294 U US FL ST. PETERSBURG   27 47 13.64N 082 38 12.05W UTILITY POLE       1 00043 00072 N 4 D N 2023ASO16192OE A2024332 
ADD       12-229295 U US FL ST. PETERSBURG   27 46 50.73N 082 38 13.49W UTILITY POLE       1 00043 00082 N 4 D N 2023ASO15526OE A2024333 
ADD       12-229296 U US FL ST. PETERSBURG   27 47 13.64N 082 38 13.87W UTILITY POLE       1 00043 00074 N 4 D N 2023ASO16193OE A2024332 
ADD       12-229297 U US FL ST. PETERSBURG   27 46 49.29N 082 38 13.05W UTILITY POLE       1 00043 00082 N 4 D N 2023ASO15525OE A2024333 
ADD       12-229298 U US FL ST. PETERSBURG   27 46 51.02N 082 37 47.09W UTILITY POLE       1 00034 00049 N 4 D N 2023ASO14860OE A2024332 
ADD       12-229299 U US FL ST. PETERSBURG   27 46 51.03N 082 37 47.83W UTILITY POLE       1 00034 00049 N 4 D N 2023ASO14861OE A2024333 
ADD       12-229300 U US FL ST. PETERSBURG   27 46 51.02N 082 37 49.14W UTILITY POLE       1 00034 00050 N 4 D N 2023ASO14862OE A2024333 
ADD       12-229301 U US FL ST. PETERSBURG   27 46 51.01N 082 37 50.00W UTILITY POLE       1 00034 00050 N 4 D N 2023ASO14863OE A2024333 
ADD       12-229302 U US FL ST. PETERSBURG   27 46 51.00N 082 37 50.99W UTILITY POLE       1 00034 00050 N 4 D N 2023ASO14864OE A2024333 
ADD       12-229303 U US FL ST. PETERSBURG   27 46 48.01N 082 38 52.01W UTILITY POLE       1 00041 00083 N 4 D N 2023ASO15136OE A2024332 
ADD       12-229304 U US FL ST. PETERSBURG   27 46 52.04N 082 38 43.06W POLE               1 00041 00077 N 4 D N 2023ASO15319OE A2024332 
ADD       12-229305 U US FL ST. PETERSBURG   27 46 51.92N 082 38 20.06W UTILITY POLE       1 00038 00081 N 4 D N 2023ASO15489OE A2024332 
ADD       12-229306 U US FL ST. PETERSBURG   27 46 47.42N 082 38 20.77W UTILITY POLE       1 00038 00079 N 4 D N 2023ASO15494OE A2024333 
ADD       12-229307 U US FL ST. PETERSBURG   27 46 51.46N 082 38 20.77W UTILITY POLE       1 00034 00077 N 4 D N 2023ASO15490OE A2024333 
ADD       12-229308 U US FL ST. PETERSBURG   27 46 50.46N 082 38 20.79W UTILITY POLE       1 00038 00081 N 4 D N 2023ASO15491OE A2024332 
ADD       12-229309 U US FL ST. PETERSBURG   27 46 49.33N 082 38 20.81W UTILITY POLE       1 00038 00080 N 4 D N 2023ASO15492OE A2024333 
ADD       12-229310 U US FL ST. PETERSBURG   27 46 48.49N 082 38 20.78W UTILITY POLE       1 00038 00080 N 4 D N 2023ASO15493OE A2024332 
ADD       12-229311 U US FL ST. PETERSBURG   27 46 50.44N 082 38 21.62W UTILITY POLE       1 00029 00072 N 4 D N 2023ASO15495OE A2024333 
ADD       12-229312 U US FL ST. PETERSBURG   27 46 47.43N 082 38 21.37W UTILITY POLE       1 00029 00070 N 4 D N 2023ASO15496OE A2024332 
ADD       12-229313 U US FL ST. PETERSBURG   27 46 44.49N 082 38 20.77W UTILITY POLE       1 00029 00067 N 4 D N 2023ASO15498OE A2024332 
ADD       12-229314 U US FL ST. PETERSBURG   27 46 45.47N 082 38 20.07W UTILITY POLE       1 00043 00082 N 4 D N 2023ASO15497OE A2024332 
ADD       12-229315 U US FL ST. PETERSBURG   27 46 43.47N 082 38 20.71W UTILITY POLE       1 00038 00078 N 4 D N 2023ASO15499OE A2024332 
ADD       12-229316 U US FL ST. PETERSBURG   27 46 41.91N 082 38 20.76W UTILITY POLE       1 00038 00078 N 4 D N 2023ASO15500OE A2024332 
ADD       12-229317 U US FL ST. PETERSBURG   27 46 40.91N 082 38 20.74W UTILITY POLE       1 00043 00082 N 4 D N 2023ASO15501OE A2024332 
ADD       12-229318 U US FL ST. PETERSBURG   27 46 42.86N 082 38 13.47W UTILITY POLE       1 00043 00084 N 4 D N 2023ASO15520OE A2024333 
ADD       12-229319 U US FL ST. PETERSBURG   27 46 44.41N 082 38 13.44W UTILITY POLE       1 00047 00088 N 4 D N 2023ASO15521OE A2024333 
ADD       12-229320 U US FL ST. PETERSBURG   27 46 48.03N 082 38 13.45W UTILITY POLE       1 00043 00083 N 4 D N 2023ASO15524OE A2024333 
ADD       12-229321 U US FL ST. PETERSBURG   27 46 47.45N 082 38 13.48W UTILITY POLE       1 00043 00084 N 4 D N 2023ASO15523OE A2024333 
ADD       12-229322 U US FL ST. PETERSBURG   27 46 46.13N 082 38 13.47W UTILITY POLE       1 00047 00088 N 4 D N 2023ASO15522OE A2024333 
ADD       12-229323 U US FL ST. PETERSBURG   27 47 13.63N 082 38 14.05W UTILITY POLE       1 00043 00074 N 4 D N 2023ASO16194OE A2024333 
ADD       12-229324 U US FL ST. PETERSBURG   27 47 13.61N 082 38 15.61W UTILITY POLE       1 00043 00075 N 4 D N 2023ASO16195OE A2024333 
ADD       12-229325 U US FL ST. PETERSBURG   27 47 13.62N 082 38 16.46W UTILITY POLE       1 00043 00074 N 4 D N 2023ASO16196OE A2024333 
ADD       12-229326 U US FL ST. PETERSBURG   27 47 13.59N 082 38 16.66W UTILITY POLE       1 00025 00056 N 4 D N 2023ASO16197OE A2024332 
ADD       12-229327 U US FL ST. PETERSBURG   27 46 47.46N 082 38 12.08W UTILITY POLE       1 00038 00078 N 4 D N 2023ASO16718OE A2024332 
ADD       12-229328 U US FL ST. PETERSBURG   27 46 47.05N 082 38 12.19W UTILITY POLE       1 00038 00078 N 4 D N 2023ASO16719OE A2024333 
ADD       12-229329 U US FL ST. PETERSBURG   27 46 47.51N 082 38 10.93W UTILITY POLE       1 00038 00076 N 4 D N 2023ASO16720OE A2024332 
ADD       12-229330 U US FL ST. PETERSBURG   27 46 47.52N 082 38 09.72W UTILITY POLE       1 00038 00074 N 4 D N 2023ASO16721OE A2024332 
ADD       12-229331 U US FL ST. PETERSBURG   27 46 47.45N 082 38 15.95W UTILITY POLE       1 00038 00080 N 4 D N 2023ASO16722OE A2024332 
ADD       12-229332 U US FL ST. PETERSBURG   27 46 47.43N 082 38 17.18W UTILITY POLE       1 00038 00080 N 4 D N 2023ASO16723OE A2024333 
ADD       12-229333 U US FL ST. PETERSBURG   27 46 47.73N 082 38 17.55W UTILITY POLE       1 00029 00071 N 4 D N 2023ASO16724OE A2024332 
ADD       12-229334 U US FL ST. PETERSBURG   27 46 47.05N 082 38 08.99W UTILITY POLE       1 00029 00064 N 4 D N 2023ASO16725OE A2024332 
ADD       12-229335 U US FL ST. PETERSBURG   27 46 43.37N 082 37 59.55W UTILITY POLE       1 00046 00065 N 4 D N 2023ASO03873OE A2024333 
ADD       12-229336 U US FL ST. PETERSBURG   27 46 41.61N 082 37 51.94W UTILITY POLE       1 00041 00052 N 4 D N 2023ASO03876OE A2024333 
ADD       12-229337 U US FL ST. PETERSBURG   27 46 42.87N 082 37 55.46W UTILITY POLE       1 00046 00062 N 4 D N 2023ASO03874OE A2024333 
ADD       12-229338 U US FL ST. PETERSBURG   27 46 43.02N 082 37 52.70W UTILITY POLE       1 00046 00060 N 4 D N 2023ASO03875OE A2024333 
ADD       12-229339 U US FL ST. PETERSBURG   27 46 43.02N 082 37 51.07W UTILITY POLE       1 00041 00054 N 4 D N 2023ASO03877OE A2024332 
